1000010	Map0010_Bpaifang_001	3001862	1	Untagged	0	0	59.76373	21.08066	129.5628	0	47.83374	0	0.2060163	0.2060163	0.2060163
1000011	Map0010_BTaijie_001	3001865	1	Untagged	0	0	96.00167	18.31757	142.0071	0	0	0	0.4921993	0.4921993	0.4921993
1000012	Map0010_BTaijie_001	3001865	1	Untagged	0	0	201.4124	20.62791	135.3835	0	180	0	0.4921993	0.4921993	0.4921993
1000013	Map0010_BTaijie_001	3001865	1	Untagged	0	0	96.00167	18.31757	126.3338	0	0	0	0.4921993	0.4921993	0.4921993
1000014	Map0010_PFengShu_002	3002168	1	Untagged	0	0	153.5357	20.18122	111.375	0	136.4507	0	1.5	1.5	1.5
1000015	Map0010_PFengShu_002	3002168	1	Untagged	0	0	101.6742	20.26438	114.6212	0	154.6285	0	1.5	1.5	1.5
1000016	Map0010_PFengShu_003	3002169	1	Untagged	0	0	132.2873	20.5923	108.7231	0	323.1641	0	1	1.229732	1
1000017	Map0010_PFengShu_003	3002169	1	Untagged	0	0	126.2603	20.46357	169.7053	0	48.80626	0	1	1.229732	1
1000018	Map0010_PFengShu_003	3002169	1	Untagged	0	0	122.671	19.68964	154.2403	0	81.07966	0	1	1.434778	1
1000019	Map0010_PFengShu_003	3002169	1	Untagged	0	0	132.0708	20.49777	154.0909	0	26.36933	0	1	1.434778	1
1000020	Map0010_TDibiaoZS_002_01	3000931	1	Untagged	0	0	191.8041	23.00716	144.7204	270	0	0	1	1	0.3737019
1000021	Map0010_TDibiaoZS_002_01	3000931	1	Untagged	0	0	191.8041	23.00716	124.977	270	0	0	1	1	0.3737019
1000022	Map0010_TLangan_001	0	1	Untagged	0	0	128.5745	21.6082	116.349	0	0	0	1	1	1
1000023	Map0010_TLangan_001_01	3002454	1	Untagged	0	1000022	130.7458	21.6082	116.349	270	90	0	0.9523128	0.9364682	0.9364682
1000024	Map0010_TLangan_001_01	3002454	1	Untagged	0	1000022	131.8598	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000025	Map0010_TLangan_001_01	3002454	1	Untagged	0	1000022	120.0894	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000026	Map0010_TLangan_001_01	3002454	1	Untagged	0	1000022	124.5663	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000027	Map0010_TLangan_001_01	3002454	1	Untagged	0	1000022	136.3632	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000028	Map0010_TLangan_001_02	3002455	1	Untagged	0	1000022	128.4094	21.6082	116.349	270	90	0	0.9523128	0.9364682	0.9364682
1000029	Map0010_TLangan_001_02	3002455	1	Untagged	0	1000022	129.5234	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000030	Map0010_TLangan_001_02	3002455	1	Untagged	0	1000022	117.753	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000031	Map0010_TLangan_001_02	3002455	1	Untagged	0	1000022	109.3343	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000032	Map0010_TLangan_001_02	3002455	1	Untagged	0	1000022	146.8324	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000033	Map0010_TLangan_002	3002456	1	Untagged	0	1000022	110.6169	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000034	Map0010_TLangan_002	3002456	1	Untagged	0	1000022	145.565	21.6082	152.2337	270	270	0	0.952313	0.936468	0.936468
1000035	Map0010_TLangan_001	3002453	1	Untagged	0	0	149.5631	21.6082	155.003	0	0	0	1	1	1
1000036	Map0010_TLangan_001	3002453	1	Untagged	0	0	149.7867	21.6082	127.9797	0	0	0	1	1	1
1000037	Map0010_TLangan_001	3002453	1	Untagged	0	0	149.7867	21.6082	141.6136	0	0	0	1	1	1
1000038	Map0010_TLangan_001	3002453	1	Untagged	0	0	111.7018	21.6082	116.349	0	0	0	1	1	1
1000039	Map0010_TLangan_001	3002453	1	Untagged	0	0	149.5631	21.6082	114.6422	0	0	0	1	1	1
1000040	Map0010_TLangan_001	3002453	1	Untagged	0	0	101.3853	21.47585	138.9711	0	0	0	1	1	1
1000041	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	198.8303	23.83882	139.3098	270	180	0	1	1	1
1000042	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	160.9026	270	180	0	1	1	1
1000043	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	198.8303	23.83882	130.0174	270	0	0	1	1	1
1000044	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	154.5124	21.6082	127.9797	270	90	0	1	1	1
1000045	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	173.9581	23.83882	163.537	270	270	0	1	1	1
1000046	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	118.3021	270	0	0	1	1	1
1000047	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	106.1123	21.47585	129.3194	270	90	0	1	1	1
1000048	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	127.9475	270	0	0	1	1	1
1000049	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	106.161	21.47585	138.9711	270	90	0	1	1	1
1000050	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	151.2573	270	180	0	1	1	1
1000051	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	99.14758	21.47585	136.423	270	180	0	1	1	1
1000052	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	135.366	21.6082	116.349	270	90	0	1	1	1
1000053	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	164.3059	23.83882	163.537	270	270	0	1	1	1
1000054	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	169.1161	23.83882	163.537	270	270	0	1	1	1
1000055	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	147.3141	21.6082	122.0146	270	0	0	1	1	1
1000056	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	183.6599	23.83882	106.0982	270	270	0	1	1	1
1000057	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	108.7262	21.47585	136.6944	270	0	0	1	1	1
1000058	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	198.8303	23.83882	125.1814	270	0	0	1	1	1
1000059	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	108.6277	270	0	0	1	1	1
1000060	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	154.2888	21.6082	155.0029	270	90	0	1	1	1
1000061	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	101.5353	21.47585	129.3194	270	90	0	1	1	1
1000062	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	141.5829	270	180	0	1	1	1
1000063	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	198.8303	23.83882	148.9841	270	180	0	1	1	1
1000064	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	164.3059	23.83882	106.0982	270	270	0	1	1	1
1000065	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	156.0797	270	180	0	1	1	1
1000066	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	154.2888	21.6082	114.6422	270	90	0	1	1	1
1000067	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	169.1161	23.83882	106.0982	270	270	0	1	1	1
1000068	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	147.3141	21.6082	145.324	270	180	0	1	1	1
1000069	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	178.81	23.83882	106.0982	270	270	0	1	1	1
1000070	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	116.4275	21.6082	116.349	270	90	0	1	1	1
1000071	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	123.1245	270	0	0	1	1	1
1000072	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	173.9581	23.83882	106.0982	270	270	0	1	1	1
1000073	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	108.7262	21.6082	119.9415	270	0	0	1	1	1
1000074	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	147.3141	21.6082	150.1624	270	180	0	1	1	1
1000075	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	178.81	23.83882	163.537	270	270	0	1	1	1
1000076	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	108.6644	21.60821	148.9146	270	0	0	1	1	1
1000077	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	183.6599	23.83882	163.537	270	270	0	1	1	1
1000078	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	198.8303	23.83882	120.343	270	0	0	1	1	1
1000079	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	113.4661	270	0	0	1	1	1
1000080	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	198.8303	23.83882	144.1481	270	180	0	1	1	1
1000081	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	108.7262	21.47585	131.8656	270	0	0	1	1	1
1000082	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	147.3141	21.6082	117.1762	270	0	0	1	1	1
1000083	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	154.5124	21.6082	141.6135	270	90	0	1	1	1
1000084	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	99.14758	21.47585	131.5919	270	180	0	1	1	1
1000085	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	146.4213	270	180	0	1	1	1
1000086	Map0010_TLangan_001_02	3002455	1	Untagged	0	0	108.7262	21.47585	129.3194	270	90	0	1	1	1
1000087	Map0010_TLangan_001_02	3002455	1	Untagged	0	0	143.2001	21.6082	116.349	270	90	0	1	1	1
1000088	Map0010_TLangan_001_02	3002455	1	Untagged	0	0	108.7262	21.6082	117.3953	270	90	0	1	1	1
1000089	Map0010_TLangan_001_02	3002455	1	Untagged	0	0	108.6644	21.60821	146.3685	270	90	0	1	1	1
1000090	Map0010_TLangan_001_02	3002455	1	Untagged	0	0	167.2042	23.68573	127.5509	270	90	0	0.8	0.8	0.8
1000091	Map0010_TLangan_002	3002456	1	Untagged	0	0	156.8135	21.6082	129.2999	270	0	0	0.9523128	0.9364682	0.9364682
1000092	Map0010_TLangan_002	3002456	1	Untagged	0	0	147.3141	21.6082	125.5807	270	0	0	0.9523128	0.9364682	0.9364682
1000093	Map0010_TLangan_002	3002456	1	Untagged	0	0	147.3141	21.6082	153.7285	270	180	0	0.9523128	0.9364682	0.9364682
1000094	Map0010_TLangan_002	3002456	1	Untagged	0	0	144.4614	21.6082	116.349	270	90	0	0.9523128	0.9364682	0.9364682
1000095	Map0010_TLangan_002	3002456	1	Untagged	0	0	156.8135	21.6082	140.2168	270	180	0	0.9523128	0.9364682	0.9364682
1000096	Map0010_TLangan_002	3002456	1	Untagged	0	0	138.906	21.6082	116.349	270	90	0	0.952313	0.936468	0.936468
1000097	Map0010_TLangan_002	3002456	1	Untagged	0	0	184.4186	23.68573	119.145	270	0	0	0.8	0.8	0.8
1000098	Map0010_TLangan_002	3002456	1	Untagged	0	0	168.2536	23.68573	118.0161	270	90	0	0.8	0.8	0.8
1000099	Map0010_TLangan_002	3002456	1	Untagged	0	0	167.2042	23.68573	126.4784	270	180	0	0.8	0.8	0.8
1000100	Map0010_TLangan_002	3002456	1	Untagged	0	0	183.4021	23.68573	152.809	270	270	0	0.8	0.8	0.8
1000101	Map0011_Btaijie_001	3001884	1	Untagged	17	0	159.1554	21.49928	134.7496	270	180	0	0.4219993	0.3646802	0.4219993
1000102	Map0011_PHehua_001_01	3002171	1	Untagged	17	0	151.5796	20.97074	151.1261	270	156.352	0	1.786399	1.786399	1.786399
1000103	Map0011_PHehua_001_01	3002171	1	Untagged	17	0	150.8074	21.19281	125.3544	270	75.34032	0	1.313735	1.313735	1.313735
1000104	Map0011_PHehua_001_03	3002173	1	Untagged	17	0	155.0521	21.09528	121.1774	270	311.9413	0	1.218639	1.218639	1.218639
1000105	Map0011_PHehua_001_03	3002173	1	Untagged	17	0	163.4204	20.80239	113.6337	270	311.9413	0	1.887552	1.887551	1.887552
1000106	Map0011_PHehua_001_05	3002175	1	Untagged	17	0	151.0216	21.15438	120.4104	270	1.376232	0	1.294142	1.294142	1.294142
1000107	Map0011_PHehua_001_06	3002176	1	Untagged	17	0	151.1023	21.18594	159.1293	270	0	0	1.484208	1.484208	1.484208
1000108	Map0011_PHehua_001_07	3002177	1	Untagged	17	0	154.2322	20.77435	148.8662	270	0	0	1.133404	1.133404	1.133404
1000109	Map0011_PHehua_001_08	3002178	1	Untagged	17	0	161.6742	21.108	150.0759	270	158.3477	0	1.91954	1.91954	1.919541
1000110	map0012_Tshibei_001	3002463	1	Untagged	0	0	108.0944	20.77467	110.3729	270	0	0	2.372769	2.281405	2.281405
1000111	Map0013_TShideng_001	3002865	1	Untagged	0	0	108.9431	22.01013	123.1943	2.504478E-06	0	0	1.03904	0.8876392	1.03904
1000112	Map0013_TShideng_001	3002865	1	Untagged	0	0	161.4803	24.51316	131.023	2.504478E-06	0	0	1.03904	0.8876392	1.03904
1000113	Map0013_TShideng_001	3002865	1	Untagged	0	0	161.4803	24.51316	138.483	2.504478E-06	0	0	1.03904	0.8876392	1.03904
1000114	Map0013_TShideng_001	3002865	1	Untagged	0	0	146.2155	21.97535	117.2383	2.504478E-06	0	0	1.03904	0.8876392	1.03904
1000115	Map0013_TShideng_001	3002865	1	Untagged	0	0	146.2155	21.97535	127.0503	2.504478E-06	0	0	1.03904	0.8876392	1.03904
1000116	Map0013_TShideng_001	3002865	1	Untagged	0	0	146.2155	21.97535	151.2269	2.504478E-06	0	0	1.03904	0.8876392	1.03904
1000117	Map0013_TShideng_001	3002865	1	Untagged	0	0	108.9431	22.01013	145.3885	2.504478E-06	0	0	1.03904	0.8876392	1.03904
1000118	Map0013_TShideng_001	3002865	1	Untagged	0	0	163.4452	24.29461	108.3703	2.504478E-06	0	0	1.170565	1	1.170565
1000119	Map0013_TShideng_001	3002865	1	Untagged	0	0	163.5442	24.29461	161.9994	2.504478E-06	0	0	1.170565	1	1.170565
