1000000	GO_Map0025_shinei	3002801	0	Untagged	0	0	0	0	0	0	0	0	1	1	1
1000001	GO_Map0025_Point light	3002800	0	Untagged	0	0	0	0	0	0	0	0	1	1	1
1000002	ZoneAction_map0025	3003232	0	Untagged	12	0	0	0	0	0	0	0	1	1	1
1000003	GO_Map0025_Effect	3002799	0	Untagged	0	0	0	0	0	0	0	0	1	1	1
1000004	Help_Trigger_map0025	3003519	0	Untagged	0	0	0	0	0	0	0	0	1	1	1
1000005	GO_Map0025_Terrain	3002802	0	Untagged	13	0	0	0	0	0	0	0	1	1	1
1000006	MobSpawn_map0025	3000787	0	Untagged	0	0	0	0	0	0	0	0	1	1	1
1000007	Playertransform_map0025	3003618	0	Untagged	0	0	0	0	0	0	0	0	1	1	1
1000008	BoxCollidre_map0025	3003343	0	Untagged	21	0	0	0	0	0	0	0	1	1	1
1000009	Map0009_Tfangding_001	3001852	1	Untagged	0	0	149.3762	22.13507	134.6893	270	90	0	3.286515	3.286515	3.286515
1000010	Map0010_Bpaifang_001	3001862	1	Untagged	0	0	59.76373	21.08066	129.5628	0	47.83374	0	0.2060163	0.2060163	0.2060163
1000011	Map0010_BTaijie_001	3001865	1	Untagged	0	0	96.00167	18.31757	142.0071	0	0	0	0.4921993	0.4921993	0.4921993
1000012	Map0010_BTaijie_001	3001865	1	Untagged	0	0	201.4124	20.62791	135.3835	0	180	0	0.4921993	0.4921993	0.4921993
1000013	Map0010_BTaijie_001	3001865	1	Untagged	0	0	96.00167	18.31757	126.3338	0	0	0	0.4921993	0.4921993	0.4921993
1000014	Map0010_PFengShu_002	3002168	1	Untagged	0	0	153.5357	20.18122	111.375	0	136.4507	0	1.5	1.5	1.5
1000015	Map0010_PFengShu_002	3002168	1	Untagged	0	0	101.6742	20.26438	114.6212	0	154.6285	0	1.5	1.5	1.5
1000016	Map0010_PFengShu_003	3002169	1	Untagged	0	0	132.2873	20.5923	108.7231	0	323.1641	0	1	1.229732	1
1000017	Map0010_PFengShu_003	3002169	1	Untagged	0	0	126.2603	20.46357	169.7053	0	48.80626	0	1	1.229732	1
1000018	Map0010_PFengShu_003	3002169	1	Untagged	0	0	122.671	19.68964	154.2403	0	81.07966	0	1	1.434778	1
1000019	Map0010_PFengShu_003	3002169	1	Untagged	0	0	132.0708	20.49777	154.0909	0	26.36933	0	1	1.434778	1
1000020	Map0010_TDibiaoZS_002_01	3000931	1	Untagged	0	0	191.8041	23.00716	144.7204	270	0	0	1	1	0.3737019
1000021	Map0010_TDibiaoZS_002_01	3000931	1	Untagged	0	0	191.8041	23.00716	124.977	270	0	0	1	1	0.3737019
1000022	Map0010_TLangan_001	0	1	Untagged	0	0	128.5745	21.6082	116.349	0	0	0	1	1	1
1000023	Map0010_TLangan_001_01	3002454	1	Untagged	0	1000022	130.7458	21.6082	116.349	270	90	0	0.9523128	0.9364682	0.9364682
1000024	Map0010_TLangan_001_01	3002454	1	Untagged	0	1000022	131.8598	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000025	Map0010_TLangan_001_01	3002454	1	Untagged	0	1000022	120.0894	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000026	Map0010_TLangan_001_01	3002454	1	Untagged	0	1000022	124.5663	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000027	Map0010_TLangan_001_01	3002454	1	Untagged	0	1000022	136.3632	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000028	Map0010_TLangan_001_02	3002455	1	Untagged	0	1000022	128.4094	21.6082	116.349	270	90	0	0.9523128	0.9364682	0.9364682
1000029	Map0010_TLangan_001_02	3002455	1	Untagged	0	1000022	129.5234	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000030	Map0010_TLangan_001_02	3002455	1	Untagged	0	1000022	117.753	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000031	Map0010_TLangan_001_02	3002455	1	Untagged	0	1000022	109.3343	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000032	Map0010_TLangan_001_02	3002455	1	Untagged	0	1000022	146.8324	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000033	Map0010_TLangan_002	3002456	1	Untagged	0	1000022	110.6169	21.6082	152.2337	270	90	0	0.952313	0.936468	0.936468
1000034	Map0010_TLangan_002	3002456	1	Untagged	0	1000022	145.565	21.6082	152.2337	270	270	0	0.952313	0.936468	0.936468
1000035	Map0010_TLangan_001	3002453	1	Untagged	0	0	149.5631	21.6082	155.003	0	0	0	1	1	1
1000036	Map0010_TLangan_001	3002453	1	Untagged	0	0	149.7867	21.6082	127.9797	0	0	0	1	1	1
1000037	Map0010_TLangan_001	3002453	1	Untagged	0	0	149.7867	21.6082	141.6136	0	0	0	1	1	1
1000038	Map0010_TLangan_001	3002453	1	Untagged	0	0	111.7018	21.6082	116.349	0	0	0	1	1	1
1000039	Map0010_TLangan_001	3002453	1	Untagged	0	0	149.5631	21.6082	114.6422	0	0	0	1	1	1
1000040	Map0010_TLangan_001	3002453	1	Untagged	0	0	101.3853	21.47585	138.9711	0	0	0	1	1	1
1000041	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	198.8303	23.83882	139.3098	270	180	0	1	1	1
1000042	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	160.9026	270	180	0	1	1	1
1000043	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	198.8303	23.83882	130.0174	270	0	0	1	1	1
1000044	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	154.5124	21.6082	127.9797	270	90	0	1	1	1
1000045	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	173.9581	23.83882	163.537	270	270	0	1	1	1
1000046	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	118.3021	270	0	0	1	1	1
1000047	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	106.1123	21.47585	129.3194	270	90	0	1	1	1
1000048	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	127.9475	270	0	0	1	1	1
1000049	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	106.161	21.47585	138.9711	270	90	0	1	1	1
1000050	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	162.0152	23.83882	151.2573	270	180	0	1	1	1
1000051	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	99.14758	21.47585	136.423	270	180	0	1	1	1
1000052	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	135.366	21.6082	116.349	270	90	0	1	1	1
1000053	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	164.3059	23.83882	163.537	270	270	0	1	1	1
1000054	Map0010_TLangan_001_01	3002454	1	Untagged	0	0	169.1161	23.83882	163.537	270	270	0	1	1	1
