1000000	GO_Landing_Point light	3001030	0	Untagged	0	0	0	0	0	0	0	0	1	1	1
1000001	GO_Landing_Effect	3001029	0	Untagged	0	0	0	0	0	0	0	0	1	1	1
1000002	Main CameraLanding	3001031	0	MainCamera	0	0	134.3198	22.52669	125.4182	0	0	0	1	1	1
1000003	Denglv_01	3001048	1	Untagged	9	0	0	0	905.3173	0	180	0	85.26681	85.26681	85.26681
1000004	Denglv_Plant15	3001039	1	Untagged	0	0	38.09165	-14.02	20.64441	335.4147	51.15721	3.997785	3.591604	3.591603	3.591604
1000005	Denglv_Plant15	3001039	1	Untagged	0	0	20.85018	-16.97507	16.54174	0	0	20.13615	3.591604	3.591604	3.591604
1000006	Denglv_PlantsB4	3003687	1	Untagged	0	0	44.59464	-18.09788	23.60586	10.97979	203.8625	358.7079	68.42561	68.42561	68.42561
1000007	Map0010_RRock_001	3001049	1	Untagged	0	0	-85.11448	-27.09652	59.35534	2.504479E-06	342.1952	7.633331E-14	168.349	168.349	168.349
1000008	Map0010_RRock_001	3001049	1	Untagged	0	0	-57.36535	-33.81383	38.22079	2.504479E-06	342.1952	7.633331E-14	142.6686	142.6686	142.6686
1000009	Map0025_PDetailGrass_03	3003682	1	Untagged	0	0	16.03573	-18.00206	10.07369	0	0	0	2.069285	2.069285	2.069285
1000010	Map0025_PDetailGrass_03	3003682	1	Untagged	0	0	14.4491	-18.00206	8.078453	0	0	0	2.788273	2.788273	2.788273
1000011	Map0025_PDivot_Grass	3003683	1	Untagged	0	0	16.31349	-19.25428	13.84956	283.8665	180	180	2.399868	2.436333	2.833672
1000012	Map0025_PDivot_Grass	3003683	1	Untagged	0	0	25.21392	-19.26071	11.02235	283.8665	180	180	2.399868	2.436333	2.833672
1000013	Map0025_PDivot_Grass	3003683	1	Untagged	0	0	14.24	-19.51543	10.24713	283.8665	180	180	2.399868	2.436333	2.833672
1000014	Map0025_PDivot_Grass	3003683	1	Untagged	0	0	19.06198	-19.26071	11.2776	283.8665	180	180	2.399868	2.436333	2.833672
