#0-药物,1-材料,2-杂项																																																									
#界面分组	#界面子分组	#源物品ID	#源物品个数	#灵液数量	#固定生成物品1 ID	#固定生成物品1 数量	#固定生成物品2 ID	#固定生成物品2 数量	#固定生成物品3 ID	#固定生成物品3 数量	#固定生成物品4 ID	#固定生成物品4 数量	#固定生成物品5 ID	#固定生成物品5 数量	#随机生成物品1 ID	#随机生成物品1 数量	#随机生成物品1 随机率	#随机生成物品2 ID	#随机生成物品2 数量	#随机生成物品2 随机率	#随机生成物品3 ID	#随机生成物品3 数量	#随机生成物品3 随机率	#随机生成物品4 ID	#随机生成物品4 数量	#随机生成物品4 随机率	#随机生成物品5 ID	#随机生成物品5 数量	#随机生成物品5 随机率	#随机生成物品6 ID	#随机生成物品6 数量	#随机生成物品6 随机率	#随机生成物品7 ID	#随机生成物品7 数量	#随机生成物品7 随机率	#随机生成物品8 ID	#随机生成物品8 数量	#随机生成物品8 随机率																			
1	1	3020001	1	1	3020001	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020002	1	1	3020002	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020003	1	1	3020003	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020004	1	1	3020004	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020005	1	1	3020005	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020006	1	1	3020006	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020007	1	1	3020007	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020008	1	1	3020008	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020009	1	1	3020009	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020010	1	1	3020010	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020011	1	1	3020011	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020012	1	1	3020012	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020013	1	1	3020013	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020014	1	1	3020014	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020015	1	1	3020015	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020016	1	1	3020016	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020017	1	1	3020017	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020018	1	1	3020018	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020019	1	1	3020019	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020020	1	1	3020020	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020021	1	1	3020021	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020022	1	1	3020022	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020023	1	1	3020023	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020024	1	1	3020024	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020025	1	1	3020025	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020026	1	1	3020026	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020027	1	1	3020027	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020028	1	1	3020028	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020029	1	1	3020029	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
1	1	3020030	1	1	3020030	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
